value,date
0.0,2008-01-04
0.0,2008-01-05
0.0,2008-01-06
0.0,2008-01-07
0.0,2008-01-08
0.0,2008-01-09
0.0,2008-01-10
0.0,2008-01-11
0.0,2008-01-12
0.0,2008-01-13
0.0,2008-01-14
0.0,2008-01-15
0.0,2008-01-16
0.0,2008-01-17
0.0,2008-01-18
0.0,2008-01-19
0.0,2008-01-20
0.0,2008-01-21
0.0,2008-01-22
0.0,2008-01-23
0.0,2008-01-24
0.0,2008-01-25
0.0,2008-01-26
0.0,2008-01-27
0.0,2008-01-28
0.0,2008-01-29
0.0,2008-01-30
0.0,2008-01-31
0.0,2008-02-01
0.0,2008-02-02
0.0,2008-02-03
0.0,2008-02-04
0.0,2008-02-05
0.0,2008-02-06
0.0,2008-02-07
0.0,2008-02-08
0.0,2008-02-09
0.0,2008-02-10
0.0,2008-02-11
0.0,2008-02-12
0.0,2008-02-13
0.0,2008-02-14
0.0,2008-02-15
0.0,2008-02-16
0.0,2008-02-17
0.0,2008-02-18
0.0,2008-02-19
0.0,2008-02-20
0.0,2008-02-21
0.0,2008-02-22
0.0,2008-02-23
0.0,2008-02-24
0.0,2008-02-25
0.0,2008-02-26
0.0,2008-02-27
0.0,2008-02-28
0.0,2008-02-29
0.0,2008-03-01
0.0,2008-03-02
0.0,2008-03-03
0.0,2008-03-04
0.0,2008-03-05
0.0,2008-03-06
0.0,2008-03-07
0.0,2008-03-08
0.0,2008-03-09
0.0,2008-03-10
0.0,2008-03-11
0.0,2008-03-12
0.0,2008-03-13
2.0371893163348935,2008-03-14
1.6234378631372948,2008-03-15
0.0,2008-03-16
0.0,2008-03-17
0.0,2008-03-18
0.0,2008-03-19
0.0,2008-03-20
0.0,2008-03-21
0.0,2008-03-22
1.1522747084205214,2008-03-23
0.9792485776000381,2008-03-24
0.794604548936746,2008-03-25
2.1019594363422387,2008-03-26
0.4576050368342675,2008-03-27
0.0,2008-03-28
0.0,2008-03-29
0.0,2008-03-30
0.0,2008-03-31
0.0,2008-04-01
0.0,2008-04-02
0.0,2008-04-03
0.0,2008-04-04
2.825552807439873,2008-04-05
0.0,2008-04-06
0.8623093776734656,2008-04-07
0.17626409870624984,2008-04-08
0.0329383299121546,2008-04-09
0.5838963486466078,2008-04-10
1.0427805502816634,2008-04-11
0.09862644488286361,2008-04-12
0.0,2008-04-13
0.0,2008-04-14
0.0,2008-04-15
0.0,2008-04-16
0.0,2008-04-17
0.0,2008-04-18
0.0,2008-04-19
0.0,2008-04-20
0.0,2008-04-21
0.0,2008-04-22
0.025880808944671138,2008-04-23
1.6207031797590066,2008-04-24
0.0,2008-04-25
0.0,2008-04-26
1.662283840869931,2008-04-27
2.3851654582898187,2008-04-28
3.718036864612119,2008-04-29
3.2065591196043255,2008-04-30
5.592564346367655,2008-05-01
3.5378241091169538,2008-05-02
0.043969831718167755,2008-05-03
0.0,2008-05-04
0.0,2008-05-05
0.0,2008-05-06
0.0,2008-05-07
2.2556921758624,2008-05-08
1.4865228774274086,2008-05-09
0.0,2008-05-10
0.0,2008-05-11
0.0,2008-05-12
0.0,2008-05-13
0.15943789857267784,2008-05-14
0.0,2008-05-15
0.0,2008-05-16
0.0,2008-05-17
6.587325425435454,2008-05-18
9.330429007458351,2008-05-19
9.36283132458411,2008-05-20
4.867022906156122,2008-05-21
0.0,2008-05-22
0.0,2008-05-23
1.6772342346352032,2008-05-24
0.29811909778492474,2008-05-25
0.0,2008-05-26
13.262772805049286,2008-05-27
33.407564713926824,2008-05-28
0.0,2008-05-29
0.0,2008-05-30
0.13539797431792347,2008-05-31
0.0,2008-06-01
2.7995587901126076,2008-06-02
5.7423057266696835,2008-06-03
0.0,2008-06-04
0.0,2008-06-05
0.36966695606374783,2008-06-06
2.0592504339065707,2008-06-07
1.8423440025227686,2008-06-08
1.1784777755407956,2008-06-09
4.479018418540627,2008-06-10
0.0,2008-06-11
0.0,2008-06-12
0.0,2008-06-13
1.8907450666775771,2008-06-14
13.879135465131204,2008-06-15
0.0,2008-06-16
0.0,2008-06-17
0.0,2008-06-18
3.1772662755429986,2008-06-19
0.0,2008-06-20
5.377303200264491,2008-06-21
10.754606400528981,2008-06-22
18.208331744970035,2008-06-23
0.0,2008-06-24
0.0,2008-06-25
0.0,2008-06-26
0.0,2008-06-27
0.0,2008-06-28
7.742974229371633,2008-06-29
0.0,2008-06-30
0.0,2008-07-01
2.1484782038323598,2008-07-02
5.940431850175115,2008-07-03
0.0,2008-07-04
0.0,2008-07-05
0.0,2008-07-06
0.0,2008-07-07
0.10602905493188029,2008-07-08
8.045613195412335,2008-07-09
0.0,2008-07-10
6.011328492370611,2008-07-11
0.0,2008-07-12
3.0056642461853054,2008-07-13
0.0,2008-07-14
0.4215672832675413,2008-07-15
5.773828491948474,2008-07-16
4.078912254299726,2008-07-17
0.0,2008-07-18
2.275858185033757,2008-07-19
0.04641420639023291,2008-07-20
0.0,2008-07-21
2.236168015442126,2008-07-22
5.522932339546943,2008-07-23
0.0,2008-07-24
0.0,2008-07-25
0.0,2008-07-26
0.1704109679169542,2008-07-27
2.1315968452114653,2008-07-28
1.1461422701576622,2008-07-29
1.316553238074616,2008-07-30
0.0,2008-07-31
0.0,2008-08-01
5.205892591767018,2008-08-02
7.439083795266759,2008-08-03
0.0,2008-08-04
0.0,2008-08-05
0.0,2008-08-06
0.0,2008-08-07
0.0,2008-08-08
0.0,2008-08-09
5.173724051751274,2008-08-10
20.39898763401186,2008-08-11
0.0,2008-08-12
5.390927284060055,2008-08-13
9.520418685449247,2008-08-14
15.01910304924745,2008-08-15
2.6024050055064207,2008-08-16
0.8921342980937369,2008-08-17
2.343066240231851,2008-08-18
6.527271369946971,2008-08-19
3.7927595347918435,2008-08-20
5.312478946968967,2008-08-21
7.113772815619382,2008-08-22
16.59272732628624,2008-08-23
6.811461873925184,2008-08-24
0.39054569674637574,2008-08-25
2.9911010737533554,2008-08-26
1.4292152634768438,2008-08-27
0.0,2008-08-28
12.434179760447872,2008-08-29
0.3263020402076162,2008-08-30
3.7670181204873154,2008-08-31
9.620164185174142,2008-09-01
2.1540988761154725,2008-09-02
4.592746757627914,2008-09-03
5.904671969805914,2008-09-04
0.0,2008-09-05
1.9941446078290905,2008-09-06
0.0,2008-09-07
7.23328401598846,2008-09-08
0.0,2008-09-09
0.0,2008-09-10
0.0,2008-09-11
0.0,2008-09-12
15.53644936480111,2008-09-13
0.0,2008-09-14
0.7792566359671483,2008-09-15
8.970861524972783,2008-09-16
23.1364746756343,2008-09-17
0.0,2008-09-18
1.1436918812096883,2008-09-19
12.04866801287648,2008-09-20
0.0,2008-09-21
6.087526605929293,2008-09-22
5.653013562754875,2008-09-23
0.2505333497227647,2008-09-24
0.0,2008-09-25
3.539204589500255,2008-09-26
0.0,2008-09-27
5.842912599024397,2008-09-28
14.15681835800102,2008-09-29
10.759337101781599,2008-09-30
12.324647099977671,2008-10-01
7.435897773866546,2008-10-02
13.469405479776029,2008-10-03
15.437977392978466,2008-10-04
6.3805771490673395,2008-10-05
2.850176023542706,2008-10-06
12.004459213232737,2008-10-07
6.907378096536802,2008-10-08
3.708718850935064,2008-10-09
27.09150115057964,2008-10-10
4.927895792350947,2008-10-11
4.311908657118904,2008-10-12
11.993908208450328,2008-10-13
0.0,2008-10-14
3.0989687866111066,2008-10-15
9.561225525956287,2008-10-16
0.0,2008-10-17
0.0,2008-10-18
6.643642946288575,2008-10-19
7.160927789601418,2008-10-20
6.640582986062514,2008-10-21
10.98112959892633,2008-10-22
0.0,2008-10-23
0.7751448761329054,2008-10-24
0.0,2008-10-25
0.0,2008-10-26
0.0,2008-10-27
0.0,2008-10-28
0.0,2008-10-29
0.0,2008-10-30
0.0,2008-10-31
13.072603397934431,2008-11-01
34.43532062229444,2008-11-02
0.0,2008-11-03
16.03442929796198,2008-11-04
8.052001787551367,2008-11-05
0.0,2008-11-06
11.71113909600163,2008-11-07
8.48467261679281,2008-11-08
4.729098045237131,2008-11-09
0.0,2008-11-10
0.0,2008-11-11
0.0,2008-11-12
0.0,2008-11-13
0.0,2008-11-14
0.0,2008-11-15
10.016506954629966,2008-11-16
4.0704338707415095,2008-11-17
4.556494184925647,2008-11-18
0.0,2008-11-19
0.0,2008-11-20
6.968396057511503,2008-11-21
8.68387475182514,2008-11-22
0.025107843718813812,2008-11-23
7.018120025366777,2008-11-24
20.00176806291329,2008-11-25
6.288703313263014,2008-11-26
18.464753348181407,2008-11-27
9.47044567569285,2008-11-28
0.0,2008-11-29
17.103248512718444,2008-11-30
1.0924575042653015,2008-12-01
0.2826261636883951,2008-12-02
0.0,2008-12-03
0.0,2008-12-04
0.0,2008-12-05
0.0,2008-12-06
0.0,2008-12-07
6.887015008969654,2008-12-08
0.0,2008-12-09
0.0,2008-12-10
0.0,2008-12-11
0.0,2008-12-12
0.0,2008-12-13
0.0,2008-12-14
0.0,2008-12-15
0.0,2008-12-16
0.0,2008-12-17
0.0,2008-12-18
0.0,2008-12-19
0.0,2008-12-20
0.0,2008-12-21
0.0,2008-12-22
0.0,2008-12-23
0.0,2008-12-24
0.0,2008-12-25
0.0,2008-12-26
0.0,2008-12-27
0.0,2008-12-28
0.0,2008-12-29
0.0,2008-12-30
0.0,2008-12-31
0.0,2009-01-01
0.0,2009-01-02
0.0,2009-01-03
0.0,2009-01-04
0.0,2009-01-05
0.0,2009-01-06
0.0,2009-01-07
0.0,2009-01-08
0.0,2009-01-09
0.0,2009-01-10
0.0,2009-01-11
0.0,2009-01-12
0.0,2009-01-13
0.0,2009-01-14
0.0,2009-01-15
0.0,2009-01-16
0.0,2009-01-17
0.0,2009-01-18
1.5128572203367412,2009-01-19
0.0,2009-01-20
0.0,2009-01-21
0.0,2009-01-22
0.0,2009-01-23
0.0,2009-01-24
0.0,2009-01-25
0.0,2009-01-26
0.0,2009-01-27
0.0,2009-01-28
0.0,2009-01-29
2.0927172330142785,2009-01-30
0.0,2009-01-31
0.7153000256706422,2009-02-01
0.0,2009-02-02
0.0,2009-02-03
0.0,2009-02-04
0.0,2009-02-05
0.0,2009-02-06
0.0,2009-02-07
0.0,2009-02-08
0.0,2009-02-09
0.0,2009-02-10
0.0,2009-02-11
0.0,2009-02-12
0.0,2009-02-13
0.0,2009-02-14
0.0,2009-02-15
0.0,2009-02-16
0.0,2009-02-17
0.0,2009-02-18
0.0,2009-02-19
0.08303168248491825,2009-02-20
0.0,2009-02-21
0.0,2009-02-22
0.0,2009-02-23
0.0,2009-02-24
1.1817443851984848,2009-02-25
0.0,2009-02-26
0.0,2009-02-27
0.029314285280498138,2009-02-28
0.0,2009-03-01
0.04835055162458631,2009-03-02
0.0,2009-03-03
0.0,2009-03-04
0.0,2009-03-05
0.0,2009-03-06
0.0,2009-03-07
0.0,2009-03-08
0.0,2009-03-09
0.0,2009-03-10
0.0,2009-03-11
0.0,2009-03-12
0.0,2009-03-13
0.0,2009-03-14
0.0,2009-03-15
0.0,2009-03-16
0.0,2009-03-17
0.0,2009-03-18
0.0,2009-03-19
0.0,2009-03-20
0.0,2009-03-21
0.0,2009-03-22
0.0,2009-03-23
0.0,2009-03-24
0.0,2009-03-25
0.0,2009-03-26
0.0,2009-03-27
1.2231871818628757,2009-03-28
2.1450271308561937,2009-03-29
0.0,2009-03-30
0.0,2009-03-31
0.5820950234402825,2009-04-01
0.0,2009-04-02
0.0,2009-04-03
0.0,2009-04-04
0.0,2009-04-05
0.0,2009-04-06
0.0,2009-04-07
0.0,2009-04-08
0.0,2009-04-09
0.0,2009-04-10
0.05969979494756967,2009-04-11
0.11667375605297367,2009-04-12
0.0,2009-04-13
0.0,2009-04-14
0.0,2009-04-15
0.0,2009-04-16
0.0,2009-04-17
0.0,2009-04-18
0.0,2009-04-19
0.0,2009-04-20
3.004704193651694,2009-04-21
0.9248496601656683,2009-04-22
0.0,2009-04-23
0.0,2009-04-24
0.0,2009-04-25
0.0,2009-04-26
0.0,2009-04-27
0.5048714680991953,2009-04-28
1.0125141739919863,2009-04-29
1.7299990783914798,2009-04-30
16.82160473332287,2009-05-01
5.699320737900977,2009-05-02
17.097962824237083,2009-05-03
5.868324200637976,2009-05-04
0.0,2009-05-05
0.0,2009-05-06
0.6792048899230259,2009-05-07
3.9505223593131764,2009-05-08
1.1910952591271806,2009-05-09
1.36771486891958,2009-05-10
1.8131639284057905,2009-05-11
1.4872919271723715,2009-05-12
1.8934473515332553,2009-05-13
0.0,2009-05-14
2.8354531669354173,2009-05-15
0.0,2009-05-16
3.254340817603359,2009-05-17
0.28722868258957507,2009-05-18
0.0,2009-05-19
0.0,2009-05-20
0.0,2009-05-21
0.0,2009-05-22
0.0,2009-05-23
4.42528924143385,2009-05-24
0.0,2009-05-25
0.0,2009-05-26
0.0,2009-05-27
0.0,2009-05-28
0.0,2009-05-29
0.0,2009-05-30
0.0,2009-05-31
0.0,2009-06-01
0.0,2009-06-02
0.0,2009-06-03
0.6606097386575239,2009-06-04
7.9518002448674325,2009-06-05
10.44377589802294,2009-06-06
5.210862084586918,2009-06-07
0.4043906643433394,2009-06-08
5.210862084586918,2009-06-09
11.336213407210098,2009-06-10
0.0,2009-06-11
6.601645544695745,2009-06-12
14.490547388917905,2009-06-13
0.36071393727532786,2009-06-14
0.962127459904316,2009-06-15
0.9565749173989705,2009-06-16
0.0,2009-06-17
0.2542076424087267,2009-06-18
2.91653529602828,2009-06-19
0.0,2009-06-20
5.087036361826202,2009-06-21
7.454601177399712,2009-06-22
2.6707548748642513,2009-06-23
3.4921840874602177,2009-06-24
6.2207411016704794,2009-06-25
0.0,2009-06-26
0.0,2009-06-27
5.584523959316032,2009-06-28
0.7397647816063779,2009-06-29
2.792261979658016,2009-06-30
4.152276991686572,2009-07-01
3.2113413527091925,2009-07-02
0.0,2009-07-03
2.7681846128196392,2009-07-04
0.0,2009-07-05
0.0,2009-07-06
0.0,2009-07-07
0.0,2009-07-08
0.25595073921909356,2009-07-09
0.0,2009-07-10
0.8331032320612324,2009-07-11
1.7338520535075177,2009-07-12
0.0,2009-07-13
0.0,2009-07-14
0.0,2009-07-15
0.0,2009-07-16
0.0,2009-07-17
1.1130618374546155,2009-07-18
0.0,2009-07-19
1.2719674825287968,2009-07-20
0.5478752064601227,2009-07-21
1.5167980643751016,2009-07-22
0.0,2009-07-23
0.0,2009-07-24
0.0,2009-07-25
0.0,2009-07-26
0.0,2009-07-27
0.0,2009-07-28
3.336616284817354,2009-07-29
1.668308142408677,2009-07-30
0.0,2009-07-31
0.0,2009-08-01
0.0,2009-08-02
0.0,2009-08-03
0.0,2009-08-04
0.0,2009-08-05
2.3551553498927835,2009-08-06
1.1174420573137338,2009-08-07
0.0,2009-08-08
3.405376659897878,2009-08-09
3.532954602259865,2009-08-10
0.3551608141360535,2009-08-11
0.47569063013583796,2009-08-12
1.4439110667987387,2009-08-13
4.035238888227383,2009-08-14
1.516981105561006,2009-08-15
0.0,2009-08-16
0.2429848128086776,2009-08-17
4.45688364774788,2009-08-18
2.505792442617961,2009-08-19
0.0,2009-08-20
0.47998462238097583,2009-08-21
8.057076637561508,2009-08-22
0.9277084208401443,2009-08-23
0.0,2009-08-24
0.0,2009-08-25
0.0,2009-08-26
5.780911211457774,2009-08-27
5.571339235921248,2009-08-28
11.289948542766131,2009-08-29
5.644974271383066,2009-08-30
0.4015873558666634,2009-08-31
0.058729558363643124,2009-09-01
0.0,2009-09-02
1.0783608614956508,2009-09-03
2.566266182474563,2009-09-04
0.2636804718330887,2009-09-05
0.0,2009-09-06
0.0,2009-09-07
0.0,2009-09-08
1.0188777562797544,2009-09-09
0.18032786118009805,2009-09-10
1.9651808411588698,2009-09-11
6.745977185219767,2009-09-12
0.8139341752164512,2009-09-13
0.0,2009-09-14
1.742780033042301,2009-09-15
9.946076094423654,2009-09-16
4.793560862388308,2009-09-17
0.0,2009-09-18
0.0,2009-09-19
0.0,2009-09-20
0.0,2009-09-21
0.370990850500548,2009-09-22
3.68507203962707,2009-09-23
0.0,2009-09-24
0.0,2009-09-25
0.7904121913166176,2009-09-26
0.0,2009-09-27
4.496144898873713,2009-09-28
0.0,2009-09-29
0.0,2009-09-30
0.0,2009-10-01
2.7856760525399884,2009-10-02
8.332929658610833,2009-10-03
0.053369718575442565,2009-10-04
0.0,2009-10-05
5.188130360592086,2009-10-06
0.0,2009-10-07
0.0,2009-10-08
0.0,2009-10-09
0.0,2009-10-10
0.0,2009-10-11
5.7049603264948,2009-10-12
0.9912195713298472,2009-10-13
3.8490837675005074,2009-10-14
0.638946089189822,2009-10-15
0.0,2009-10-16
0.0,2009-10-17
7.033311331473876,2009-10-18
19.270689123061032,2009-10-19
28.604900159629075,2009-10-20
0.7792345078262151,2009-10-21
0.0,2009-10-22
2.4955102614027087,2009-10-23
8.191351650347947,2009-10-24
0.0,2009-10-25
0.0,2009-10-26
0.27684225776374766,2009-10-27
10.320637367990907,2009-10-28
3.31676119075769,2009-10-29
6.024594395460577,2009-10-30
6.1472112475104765,2009-10-31
0.0,2009-11-01
5.015130104679864,2009-11-02
6.239229845934296,2009-11-03
10.200171964812277,2009-11-04
13.81503128982312,2009-11-05
6.416817463644717,2009-11-06
7.469948643898503,2009-11-07
0.8770435098659473,2009-11-08
6.416817463644717,2009-11-09
0.0,2009-11-10
0.0,2009-11-11
0.0,2009-11-12
0.0,2009-11-13
0.6840823079817224,2009-11-14
0.0,2009-11-15
0.0,2009-11-16
0.8057522248978668,2009-11-17
0.0,2009-11-18
0.0,2009-11-19
0.0,2009-11-20
0.0,2009-11-21
0.0,2009-11-22
0.0,2009-11-23
1.0727708138541574,2009-11-24
3.1403646331660275,2009-11-25
0.0,2009-11-26
0.0,2009-11-27
0.0,2009-11-28
0.0,2009-11-29
0.0,2009-11-30
0.0,2009-12-01
0.0,2009-12-02
0.0,2009-12-03
0.0,2009-12-04
0.0,2009-12-05
0.0,2009-12-06
0.0,2009-12-07
0.0,2009-12-08
0.0,2009-12-09
0.0,2009-12-10
0.0,2009-12-11
0.0,2009-12-12
0.0,2009-12-13
0.0,2009-12-14
0.0,2009-12-15
0.0,2009-12-16
0.0,2009-12-17
0.0,2009-12-18
0.0,2009-12-19
0.0,2009-12-20
0.0,2009-12-21
